Order Date,Sales
07-05-2015,11.784
07-05-2015,4.928
07-05-2015,34.8
07-05-2015,4.928
08-05-2015,23.04
08-05-2015,33.488
08-05-2015,14.76
08-05-2015,1.362
09-05-2015,4.47
09-05-2015,16.27
09-05-2015,293.199
09-05-2015,28.752
09-05-2015,69.12
09-05-2015,411.332
09-05-2015,36.84
09-05-2015,6.16
09-05-2015,67.96
10-05-2015,46.2
10-05-2015,291.168
10-05-2015,288
10-05-2015,28.84
10-05-2015,53.04
10-05-2015,77.55
10-05-2015,66.294
11-05-2015,98.352
11-05-2015,207
11-05-2015,25.344
11-05-2015,62.8
11-05-2015,387.136
11-05-2015,7.218
11-05-2015,27.2
11-05-2015,19.824
12-05-2015,39
12-05-2015,47.984
12-05-2015,12.6
12-05-2015,164.646
12-05-2015,26.064
12-05-2015,22.68
12-05-2015,152.8
12-05-2015,44.46
12-05-2015,12.224
12-05-2015,45.04
12-05-2015,232.4
12-05-2015,97.424
13-05-2015,16
13-05-2015,222.384
14-05-2015,509.9575
14-05-2015,200.984
14-05-2015,97.696
14-05-2015,122.91
14-05-2015,47.36
14-05-2015,4.896
14-05-2015,1117.92
14-05-2015,722.352
14-05-2015,18.588
14-05-2015,2.696
14-05-2015,198.272
14-05-2015,97.568
15-05-2015,51.968
15-05-2015,17.94
16-05-2015,255.968
17-05-2015,14.088
17-05-2015,31.5
17-05-2015,55.6
17-05-2015,33.28
18-05-2015,10.86
20-05-2015,6.408
20-05-2015,163.136
21-05-2015,26.976
21-05-2015,20.768
21-05-2015,24.588
22-05-2015,104.79
22-05-2015,8.26
22-05-2015,2973.32
22-05-2015,775.728
23-05-2015,186.69
23-05-2015,19.194
23-05-2015,51.45
23-05-2015,75.33
23-05-2015,850.5
23-05-2015,121.792
24-05-2015,7.656
24-05-2015,602.651
25-05-2015,207.984
25-05-2015,467.04
25-05-2015,22.368
25-05-2015,32.368
25-05-2015,21.24
25-05-2015,14.73
25-05-2015,845.728
25-05-2015,127.96
26-05-2015,399.54
26-05-2015,12.224
26-05-2015,153.728
26-05-2015,18.272
26-05-2015,104.93
26-05-2015,105.686
26-05-2015,20.24
26-05-2015,167.944
28-05-2015,6.096
28-05-2015,47.82
28-05-2015,16.24
28-05-2015,45.99
28-05-2015,77.55
28-05-2015,13.05
28-05-2015,6.63
28-05-2015,45.36
28-05-2015,535.41
29-05-2015,8.04
29-05-2015,12.39
29-05-2015,540.57
29-05-2015,32.4
29-05-2015,85.056
29-05-2015,41.568
29-05-2015,167.76
29-05-2015,317.058
30-05-2015,160.32
30-05-2015,239.97
30-05-2015,128.85
30-05-2015,151.96
31-05-2015,105.52
31-05-2015,51.56
31-05-2015,80.88
31-05-2015,22.2
31-05-2015,323.1
31-05-2015,5.904
31-05-2015,173.488
31-05-2015,2567.84
31-05-2015,7.56
31-05-2015,1406.86
31-05-2015,8.28
31-05-2015,58.38
31-05-2015,274.8
31-05-2015,3.564
31-05-2015,15.75
31-05-2015,10.272
31-05-2015,62.18
01-06-2015,1.938
01-06-2015,29.6
02-06-2015,18.528
02-06-2015,2.934
02-06-2015,670.752
02-06-2015,5.68
02-06-2015,146.73
02-06-2015,5.28
02-06-2015,283.92
02-06-2015,1268.82
02-06-2015,29.9
03-06-2015,1119.984
03-06-2015,435.26
04-06-2015,25.488
04-06-2015,6.9
04-06-2015,9.648
04-06-2015,42.048
04-06-2015,47.952
04-06-2015,7.968
07-06-2015,11.12
07-06-2015,170.352
07-06-2015,13.96
07-06-2015,301.96
07-06-2015,124.95
07-06-2015,601.65
07-06-2015,155.82
08-06-2015,6.23
08-06-2015,56.704
08-06-2015,369.1992
08-06-2015,27.216
08-06-2015,35.52
09-06-2015,337.98
09-06-2015,6.096
09-06-2015,46.32
09-06-2015,8.39
09-06-2015,3.444
09-06-2015,191.82
09-06-2015,46.62
09-06-2015,85.98
09-06-2015,271.764
09-06-2015,7.24
11-06-2015,4.401
11-06-2015,7.08
12-06-2015,999.98
12-06-2015,247.104
12-06-2015,2.772
12-06-2015,86.304
12-06-2015,206.112
12-06-2015,6.48
12-06-2015,7.78
12-06-2015,219.184
12-06-2015,113.92
12-06-2015,120.15
12-06-2015,41.86
12-06-2015,1619.91
12-06-2015,6.48
12-06-2015,32.75
12-06-2015,1325.85
12-06-2015,8.96
12-06-2015,173.94
12-06-2015,14.832
12-06-2015,14.94
12-06-2015,198.272
12-06-2015,19.92
12-06-2015,70.686
12-06-2015,485.94
12-06-2015,37.376
13-06-2015,6.48
13-06-2015,32.4
13-06-2015,3.424
13-06-2015,67.98
13-06-2015,19.14
13-06-2015,899.97
13-06-2015,24.78
13-06-2015,29.84
13-06-2015,36.624
13-06-2015,8.26
14-06-2015,51.072
15-06-2015,9.568
15-06-2015,364.704
15-06-2015,40.256
15-06-2015,11.672
15-06-2015,225.576
15-06-2015,82.368
16-06-2015,6.208
16-06-2015,28.752
16-06-2015,27.216
16-06-2015,197.372
16-06-2015,133.98
16-06-2015,3050.376
18-06-2015,20.736
18-06-2015,51.98
18-06-2015,643.136
18-06-2015,34.6
18-06-2015,450.04
18-06-2015,467.97
18-06-2015,33.02
18-06-2015,13.632
18-06-2015,75.36
18-06-2015,11.952
18-06-2015,9.156
18-06-2015,4.536
18-06-2015,6.129
18-06-2015,60.84
19-06-2015,228.92
19-06-2015,5.792
19-06-2015,6.48
19-06-2015,186.69
19-06-2015,12.56
19-06-2015,5.904
20-06-2015,319.984
20-06-2015,125.976
20-06-2015,125.944
20-06-2015,257.64
21-06-2015,107.976
22-06-2015,796.425
22-06-2015,4.96
22-06-2015,1217.568
23-06-2015,165.98
23-06-2015,217.584
23-06-2015,75
23-06-2015,27.42
23-06-2015,143.976
23-06-2015,201.568
23-06-2015,5.43
25-06-2015,4.608
25-06-2015,47.952
25-06-2015,304.23
25-06-2015,0.984
25-06-2015,88.752
25-06-2015,204.85
25-06-2015,20.96
25-06-2015,75.384
25-06-2015,78.256
25-06-2015,31.104
26-06-2015,43.056
26-06-2015,43.04
26-06-2015,15.42
26-06-2015,143.96
26-06-2015,332.94
26-06-2015,41.9
26-06-2015,971.88
28-06-2015,15.552
28-06-2015,140.75
28-06-2015,621.76
28-06-2015,482.94
28-06-2015,5.904
28-06-2015,119.56
29-06-2015,269.98
29-06-2015,20.104
29-06-2015,117.882
29-06-2015,24.96
02-07-2015,311.15
02-07-2015,12.96
03-07-2015,119.85
03-07-2015,587.97
03-07-2015,69.28
03-07-2015,30.44
04-07-2015,22.58
04-07-2015,11.736
04-07-2015,383.952
04-07-2015,463.248
04-07-2015,25.92
05-07-2015,45.68
05-07-2015,15.936
05-07-2015,244.006
06-07-2015,25.92
06-07-2015,18.312
06-07-2015,7.52
06-07-2015,8.016
08-07-2015,28.4
08-07-2015,25.06
08-07-2015,3.304
08-07-2015,77.58
08-07-2015,19.152
08-07-2015,494.97
08-07-2015,212.94
08-07-2015,106.8
09-07-2015,9.522
09-07-2015,791.964
09-07-2015,47.516
09-07-2015,671.93
09-07-2015,13.96
09-07-2015,27.414
09-07-2015,140.736
09-07-2015,7.24
09-07-2015,481.176
09-07-2015,6.096
09-07-2015,90
09-07-2015,70.26
09-07-2015,4.923
09-07-2015,559.93
11-07-2015,32.06
11-07-2015,76.64
11-07-2015,287.91
11-07-2015,64.96
11-07-2015,16.146
11-07-2015,190.72
11-07-2015,23.64
11-07-2015,26.18
11-07-2015,715.2
11-07-2015,24.4
11-07-2015,7.3
11-07-2015,1345.485
11-07-2015,84.784
11-07-2015,177.648
12-07-2015,773.94
12-07-2015,21.36
12-07-2015,6.688
12-07-2015,3.96
12-07-2015,79.92
12-07-2015,2.61
12-07-2015,283.92
12-07-2015,152.94
12-07-2015,12.96
13-07-2015,11.808
13-07-2015,1931.04
13-07-2015,9.96
13-07-2015,41.568
13-07-2015,38.88
14-07-2015,18.496
14-07-2015,441.92
14-07-2015,127.764
14-07-2015,272.736
16-07-2015,1348.704
16-07-2015,80.88
16-07-2015,599.9
16-07-2015,700.152
16-07-2015,137.25
16-07-2015,150.98
16-07-2015,11.52
17-07-2015,195.466
17-07-2015,6.264
17-07-2015,14.432
17-07-2015,231.92
18-07-2015,135.99
18-07-2015,7.38
18-07-2015,5.76
18-07-2015,3.328
18-07-2015,519.96
19-07-2015,2.025
20-07-2015,831.2
20-07-2015,106.75
20-07-2015,384.944
20-07-2015,34.76
20-07-2015,26.4
20-07-2015,97.82
20-07-2015,913.43
20-07-2015,141.4
20-07-2015,2.88
20-07-2015,153.584
23-07-2015,128.82
23-07-2015,68.94
23-07-2015,10.512
24-07-2015,20.94
24-07-2015,135.09
24-07-2015,279.86
24-07-2015,90.06
25-07-2015,358.58
25-07-2015,98.46
25-07-2015,704.9
25-07-2015,623.96
25-07-2015,25.176
25-07-2015,12.96
25-07-2015,9.42
25-07-2015,561.568
26-07-2015,393.165
26-07-2015,9.144
26-07-2015,23.136
26-07-2015,266.352
26-07-2015,167.86
26-07-2015,10.368
26-07-2015,99.2
27-07-2015,29.97
30-07-2015,10.92
30-07-2015,209.93
30-07-2015,155.88
30-07-2015,61.792
30-07-2015,5.28
31-07-2015,1090.782
31-07-2015,2309.65
31-07-2015,52.59
31-07-2015,19.44
31-07-2015,239.7
02-08-2015,9.54
02-08-2015,5.81
02-08-2015,5.76
02-08-2015,107.982
03-08-2015,8.568
03-08-2015,769.95
03-08-2015,14.98
03-08-2015,3.408
03-08-2015,860.93
03-08-2015,19.44
03-08-2015,512.94
03-08-2015,373.08
05-08-2015,377.97
05-08-2015,357.93
05-08-2015,123.96
05-08-2015,79.44
05-08-2015,37.94
05-08-2015,127.764
05-08-2015,2799.944
05-08-2015,8.352
05-08-2015,19.44
05-08-2015,43.98
05-08-2015,5.248
06-08-2015,9
06-08-2015,173.208
06-08-2015,42.24
06-08-2015,4.448
06-08-2015,18.264
06-08-2015,173.488
06-08-2015,143.128
06-08-2015,516.96
06-08-2015,2.376
07-08-2015,21.12
08-08-2015,7.28
08-08-2015,79.99
08-08-2015,6.608
08-08-2015,113.92
08-08-2015,447.86
08-08-2015,39.66
08-08-2015,144.784
09-08-2015,26.4
09-08-2015,41.88
09-08-2015,21.36
10-08-2015,3.44
10-08-2015,72.78
10-08-2015,145.9
11-08-2015,226.2
11-08-2015,39.879
11-08-2015,31.504
11-08-2015,44.43
11-08-2015,5.04
11-08-2015,91.68
11-08-2015,371.97
11-08-2015,10.476
11-08-2015,11.82
11-08-2015,186.54
11-08-2015,265.86
11-08-2015,549.98
11-08-2015,27.9
11-08-2015,4643.8
11-08-2015,67.15
11-08-2015,5.04
11-08-2015,4404.9
11-08-2015,4.712
11-08-2015,66.69
11-08-2015,52.272
11-08-2015,17.94
11-08-2015,577.764
11-08-2015,119.9
11-08-2015,263.96
11-08-2015,5
11-08-2015,11.65
11-08-2015,92.94
12-08-2015,119.96
12-08-2015,15.696
12-08-2015,1718.4
12-08-2015,221.96
12-08-2015,360.712
12-08-2015,236
13-08-2015,50.8
13-08-2015,422.856
13-08-2015,11.36
13-08-2015,64.68
13-08-2015,31.56
13-08-2015,5.64
15-08-2015,323.1
15-08-2015,104.23
15-08-2015,70.26
16-08-2015,3.762
16-08-2015,2.724
16-08-2015,44.688
16-08-2015,5.04
16-08-2015,10.272
16-08-2015,1879.96
16-08-2015,313.024
16-08-2015,301.47
16-08-2015,2.304
16-08-2015,10.368
16-08-2015,519.792
16-08-2015,31.176
16-08-2015,254.352
17-08-2015,10.272
17-08-2015,52.2
17-08-2015,30.08
17-08-2015,252.8
17-08-2015,36.288
21-08-2015,80.98
21-08-2015,23.92
21-08-2015,99.588
21-08-2015,663.072
21-08-2015,35.76
21-08-2015,59.94
21-08-2015,4.28
21-08-2015,586.398
21-08-2015,598.458
21-08-2015,3.488
21-08-2015,544.008
21-08-2015,12.828
21-08-2015,49.568
21-08-2015,21.728
21-08-2015,25.984
21-08-2015,17.52
22-08-2015,16.52
22-08-2015,50.112
23-08-2015,5.768
23-08-2015,8.64
23-08-2015,97.88
23-08-2015,21.4
23-08-2015,193.8
23-08-2015,542.94
23-08-2015,31.68
23-08-2015,12.032
23-08-2015,10.368
23-08-2015,251.91
23-08-2015,25.86
24-08-2015,3080
24-08-2015,14.91
24-08-2015,7.152
24-08-2015,6.912
24-08-2015,26
24-08-2015,918.785
24-08-2015,587.97
24-08-2015,284.364
24-08-2015,26.982
24-08-2015,724.08
24-08-2015,999.432
24-08-2015,79.96
24-08-2015,435.504
24-08-2015,2.724
25-08-2015,3.798
25-08-2015,7.88
25-08-2015,20.104
25-08-2015,40.784
25-08-2015,105.96
27-08-2015,114.2
27-08-2015,3.08
27-08-2015,484.65
27-08-2015,32.94
27-08-2015,5.104
28-08-2015,103.481
28-08-2015,1099.96
28-08-2015,4.16
28-08-2015,2799.96
28-08-2015,41.36
28-08-2015,728.82
28-08-2015,892.35
28-08-2015,307.666
28-08-2015,43.176
28-08-2015,470.36
29-08-2015,114.52
29-08-2015,131.98
31-08-2015,58.32
31-08-2015,239.976
31-08-2015,36.51
31-08-2015,137.24
31-08-2015,555.96
31-08-2015,1552.831
31-08-2015,20.96
01-09-2015,106.32
01-09-2015,42.76
01-09-2015,163.44
01-09-2015,51.55
02-09-2015,40.784
02-09-2015,203.92
02-09-2015,20.8
02-09-2015,479.952
02-09-2015,40.096
03-09-2015,359.88
03-09-2015,113.52
03-09-2015,4.608
04-09-2015,17.94
04-09-2015,370.14
04-09-2015,369.912
05-09-2015,48.81
06-09-2015,38.52
06-09-2015,64.2
06-09-2015,355.36
06-09-2015,113.1
06-09-2015,140.376
06-09-2015,72.6
06-09-2015,12.96
07-09-2015,464.97
07-09-2015,15.8
07-09-2015,48.632
07-09-2015,98.21
07-09-2015,43.68
07-09-2015,153.36
07-09-2015,6.58
07-09-2015,84.09
07-09-2015,12.39
07-09-2015,181.96
07-09-2015,269.982
07-09-2015,5.16
07-09-2015,79.36
07-09-2015,122.94
08-09-2015,10.02
08-09-2015,143.7
08-09-2015,47.04
08-09-2015,247.8
08-09-2015,6.16
08-09-2015,10.65
08-09-2015,21.98
08-09-2015,687.4
08-09-2015,979.95
08-09-2015,1217.568
08-09-2015,41.96
08-09-2015,382.806
08-09-2015,307.98
08-09-2015,4.608
08-09-2015,2.2
08-09-2015,144.12
08-09-2015,622.45
10-09-2015,1.872
10-09-2015,269.91
10-09-2015,619.95
10-09-2015,57.96
10-09-2015,631.96
10-09-2015,11.214
10-09-2015,29.16
10-09-2015,37.376
10-09-2015,389.97
10-09-2015,29.403
10-09-2015,23.92
10-09-2015,30.84
11-09-2015,10.74
11-09-2015,2.48
11-09-2015,17.34
11-09-2015,11.352
11-09-2015,2321.9
11-09-2015,12.24
11-09-2015,26.22
11-09-2015,899.95
11-09-2015,17.94
11-09-2015,1024.38
11-09-2015,17.22
11-09-2015,13.98
11-09-2015,244.55
12-09-2015,34.02
13-09-2015,717.72
13-09-2015,25.032
13-09-2015,199.96
13-09-2015,1516.2
13-09-2015,2.412
13-09-2015,13.092
13-09-2015,131.88
13-09-2015,209.7
13-09-2015,69.93
13-09-2015,129.93
13-09-2015,7.824
13-09-2015,207.35
13-09-2015,44.67
13-09-2015,170.072
14-09-2015,12.96
14-09-2015,991.2
14-09-2015,25.9
14-09-2015,879.984
14-09-2015,269.49
14-09-2015,912.75
14-09-2015,170.136
15-09-2015,59.97
15-09-2015,147.184
15-09-2015,1056.86
15-09-2015,801.96
15-09-2015,15.552
15-09-2015,55.968
15-09-2015,3.576
15-09-2015,15.712
15-09-2015,12.96
15-09-2015,24.32
15-09-2015,46.384
15-09-2015,24.672
15-09-2015,79.872
15-09-2015,190.86
16-09-2015,31.12
17-09-2015,86.304
17-09-2015,110.96
17-09-2015,67.8
17-09-2015,3.264
17-09-2015,9.618
17-09-2015,15.76
17-09-2015,6.858
17-09-2015,94.6
17-09-2015,32.4
17-09-2015,659.9
17-09-2015,124.2
17-09-2015,199.764
17-09-2015,87.71
17-09-2015,25.032
17-09-2015,209.97
17-09-2015,14.9
17-09-2015,21.936
17-09-2015,6.588
17-09-2015,87.168
17-09-2015,3083.43
17-09-2015,2003.92
17-09-2015,4228.704
17-09-2015,344.22
18-09-2015,160.72
18-09-2015,717.12
18-09-2015,499.99
18-09-2015,18.54
18-09-2015,19.92
18-09-2015,24.4
18-09-2015,7.3
18-09-2015,65.08
18-09-2015,636.86
18-09-2015,1259.93
18-09-2015,443.92
18-09-2015,11.68
18-09-2015,16.9
18-09-2015,41.96
19-09-2015,60.84
19-09-2015,279.86
19-09-2015,66.36
19-09-2015,22.96
19-09-2015,61.96
19-09-2015,8.4
20-09-2015,37.68
20-09-2015,24.448
20-09-2015,61.4
20-09-2015,45.584
20-09-2015,2.808
20-09-2015,1369.764
20-09-2015,294.368
21-09-2015,151.2
21-09-2015,121.96
21-09-2015,4.928
21-09-2015,25.99
21-09-2015,23.92
21-09-2015,7.9
21-09-2015,85.3
21-09-2015,946.344
21-09-2015,199.74
21-09-2015,1690.04
21-09-2015,14.6
21-09-2015,887.84
21-09-2015,601.536
21-09-2015,589.9
21-09-2015,63.96
21-09-2015,629.95
21-09-2015,194.32
21-09-2015,85.96
21-09-2015,542.94
21-09-2015,113.73
22-09-2015,2.816
22-09-2015,204.6
22-09-2015,61.44
22-09-2015,720.064
22-09-2015,12
22-09-2015,55.6
22-09-2015,25.424
22-09-2015,3.204
22-09-2015,32.4
22-09-2015,47.98
22-09-2015,617.976
24-09-2015,14.576
24-09-2015,35.12
24-09-2015,17.12
24-09-2015,23.2
24-09-2015,16.464
24-09-2015,6.848
24-09-2015,39.98
24-09-2015,35.96
24-09-2015,517.5
24-09-2015,821.94
24-09-2015,1158.12
24-09-2015,15.84
24-09-2015,14.91
24-09-2015,15.24
24-09-2015,6.732
24-09-2015,1408.1
24-09-2015,33.568
24-09-2015,14.952
24-09-2015,24.424
25-09-2015,20.04
25-09-2015,307.136
25-09-2015,3.264
25-09-2015,1044.63
25-09-2015,10.48
25-09-2015,899.91
25-09-2015,68.62
25-09-2015,6.336
25-09-2015,2.469
25-09-2015,17.48
25-09-2015,102.582
25-09-2015,2.946
25-09-2015,12.6
25-09-2015,63.96
25-09-2015,14.46
25-09-2015,45.68
25-09-2015,10.76
25-09-2015,128.744
25-09-2015,6.7
25-09-2015,159.98
25-09-2015,104.98
26-09-2015,1114.4
26-09-2015,141.76
26-09-2015,239.8
26-09-2015,2.08
26-09-2015,50
26-09-2015,34.44
26-09-2015,124.46
26-09-2015,31.104
26-09-2015,72.588
26-09-2015,60.672
26-09-2015,263.96
26-09-2015,363.648
26-09-2015,79.056
26-09-2015,77.031
26-09-2015,119.904
26-09-2015,64.17
26-09-2015,45.894
26-09-2015,86.272
26-09-2015,121.104
26-09-2015,629.93
27-09-2015,99.2
27-09-2015,146.82
27-09-2015,1871.88
27-09-2015,15.08
27-09-2015,154.9
27-09-2015,16.4
27-09-2015,15.51
27-09-2015,25.92
27-09-2015,12.96
27-09-2015,24.288
28-09-2015,186.15
28-09-2015,4.512
28-09-2015,47.19
28-09-2015,307.98
28-09-2015,43.26
28-09-2015,36.784
28-09-2015,12.536
28-09-2015,1.08
28-09-2015,293.52
28-09-2015,81.792
28-09-2015,43.56
01-10-2015,1018.104
02-10-2015,77.24
03-10-2015,89.82
03-10-2015,1.112
04-10-2015,12.832
04-10-2015,142.04
04-10-2015,14.67
05-10-2015,36.784
05-10-2015,46.688
05-10-2015,70.97
07-10-2015,3.366
07-10-2015,39.92
08-10-2015,438.368
08-10-2015,41.4
08-10-2015,29.79
08-10-2015,3.75
08-10-2015,139.944
08-10-2015,133.472
08-10-2015,64.75
09-10-2015,51.52
09-10-2015,6.08
09-10-2015,14.94
09-10-2015,361.96
09-10-2015,353.88
09-10-2015,179.886
09-10-2015,278.82
09-10-2015,106.68
09-10-2015,61.96
10-10-2015,362.136
10-10-2015,45.36
10-10-2015,1801.632
10-10-2015,31.05
10-10-2015,8.016
11-10-2015,715.64
11-10-2015,29.22
11-10-2015,795.51
11-10-2015,549.99
11-10-2015,577.584
11-10-2015,74.76
11-10-2015,714.3
11-10-2015,79.9
12-10-2015,542.94
12-10-2015,27.36
12-10-2015,5.76
12-10-2015,2.61
12-10-2015,184.66
12-10-2015,41.28
12-10-2015,7.31
12-10-2015,25.488
12-10-2015,44.75
12-10-2015,53.088
12-10-2015,56.3
12-10-2015,1.78
12-10-2015,3.9
12-10-2015,801.96
12-10-2015,26.4
12-10-2015,134.99
12-10-2015,25.92
12-10-2015,101.94
12-10-2015,799.984
12-10-2015,191.96
13-10-2015,287.94
13-10-2015,83.72
15-10-2015,3.96
15-10-2015,4.464
15-10-2015,2453.43
15-10-2015,5.344
15-10-2015,131.376
15-10-2015,339.96
15-10-2015,263.88
15-10-2015,17.14
16-10-2015,824.97
17-10-2015,77.88
18-10-2015,249.584
18-10-2015,10.11
18-10-2015,27.696
18-10-2015,73.164
18-10-2015,17.94
19-10-2015,270
19-10-2015,34.44
19-10-2015,38.28
19-10-2015,149.95
19-10-2015,1640.7
19-10-2015,1.72
20-10-2015,239.97
20-10-2015,24.56
20-10-2015,74.76
20-10-2015,16.02
20-10-2015,364.776
22-10-2015,5.176
22-10-2015,9.952
23-10-2015,148.32
23-10-2015,6.08
23-10-2015,11.8
23-10-2015,240.784
23-10-2015,11.824
23-10-2015,36.288
23-10-2015,55.944
23-10-2015,479.976
23-10-2015,191.968
23-10-2015,842.352
23-10-2015,60.736
23-10-2015,3.592
23-10-2015,11.56
23-10-2015,150.384
23-10-2015,10.688
24-10-2015,15.552
24-10-2015,10.368
24-10-2015,454.272
24-10-2015,347.361
24-10-2015,3.592
25-10-2015,291.1
25-10-2015,582.336
25-10-2015,158.99
25-10-2015,253.176
25-10-2015,60.45
25-10-2015,79.36
26-10-2015,718.64
26-10-2015,5.76
26-10-2015,105.584
26-10-2015,203.88
26-10-2015,131.904
26-10-2015,68.72
26-10-2015,14.301
26-10-2015,146.544
28-10-2015,33.11
28-10-2015,24.1
28-10-2015,36.63
28-10-2015,10.67
29-10-2015,210.84
29-10-2015,33.4
30-10-2015,15.488
30-10-2015,1035.8
30-10-2015,182.91
30-10-2015,299.9
30-10-2015,59.994
30-10-2015,87.96
30-10-2015,439.992
31-10-2015,425.833
31-10-2015,14.75
31-10-2015,46.84
31-10-2015,79.96
31-10-2015,5.04
31-10-2015,70.12
31-10-2015,9.728
31-10-2015,29.8
31-10-2015,398.352
31-10-2015,2.78
31-10-2015,14.28
31-10-2015,17.45
31-10-2015,323.136
31-10-2015,1295.84
31-10-2015,427.42
31-10-2015,29.7
31-10-2015,19.98
04-11-2015,67.36
04-11-2015,54.528
04-11-2015,52.76
04-11-2015,639.968
04-11-2015,21.99
04-11-2015,406.6
04-11-2015,85.14
05-11-2015,191.968
06-11-2015,1123.92
06-11-2015,563.808
06-11-2015,1036.624
06-11-2015,32.4
06-11-2015,56.3
06-11-2015,53.7
06-11-2015,60.768
06-11-2015,48.672
06-11-2015,78.6
06-11-2015,29.16
06-11-2015,3.768
06-11-2015,249.584
06-11-2015,36.26
07-11-2015,29.97
07-11-2015,341.488
07-11-2015,6.48
07-11-2015,221.06
07-11-2015,11.12
07-11-2015,98.352
07-11-2015,716
07-11-2015,289.8
07-11-2015,2.502
07-11-2015,199.836
07-11-2015,25.344
08-11-2015,11.96
08-11-2015,46.152
08-11-2015,138
09-11-2015,8.92
09-11-2015,38.88
09-11-2015,111.04
09-11-2015,181.35
09-11-2015,772.68
09-11-2015,210.68
09-11-2015,209.6
09-11-2015,78.8
09-11-2015,265.86
09-11-2015,31.05
09-11-2015,8.64
09-11-2015,19.99
09-11-2015,24.64
10-11-2015,22.368
10-11-2015,31.95
10-11-2015,957.5775
11-11-2015,418.32
11-11-2015,123.858
12-11-2015,364.95
12-11-2015,125.99
12-11-2015,110.528
12-11-2015,196.62
12-11-2015,23
12-11-2015,27.696
12-11-2015,85.056
12-11-2015,175.23
12-11-2015,10.332
12-11-2015,46.344
12-11-2015,52.416
12-11-2015,159.984
12-11-2015,12.828
12-11-2015,58.08
12-11-2015,69.576
12-11-2015,4.224
12-11-2015,13.12
12-11-2015,54.92
13-11-2015,17.496
13-11-2015,36.882
13-11-2015,9.872
13-11-2015,115.296
13-11-2015,84.96
13-11-2015,63.98
13-11-2015,102.36
13-11-2015,63.77
13-11-2015,339.96
13-11-2015,29.96
13-11-2015,683.332
13-11-2015,299.97
13-11-2015,42.28
13-11-2015,50.97
13-11-2015,96.08
13-11-2015,613.9992
13-11-2015,377.97
13-11-2015,111.96
13-11-2015,89.98
13-11-2015,238.896
13-11-2015,121.104
14-11-2015,826.11
14-11-2015,883.84
14-11-2015,230.352
14-11-2015,19.96
14-11-2015,33.96
14-11-2015,37.6
14-11-2015,76.14
14-11-2015,8.72
14-11-2015,37
14-11-2015,59.9
14-11-2015,159.968
14-11-2015,47.984
14-11-2015,91.176
15-11-2015,8.72
15-11-2015,11.364
15-11-2015,250.272
15-11-2015,34.944
15-11-2015,39.96
15-11-2015,166.92
15-11-2015,119.04
15-11-2015,70.95
16-11-2015,239.976
16-11-2015,214.11
16-11-2015,18.9
16-11-2015,34.504
16-11-2015,185.58
16-11-2015,21.488
16-11-2015,696.42
16-11-2015,653.55
16-11-2015,179.82
16-11-2015,304.776
16-11-2015,999.96
16-11-2015,523.25
17-11-2015,777.21
17-11-2015,304.9
17-11-2015,415.968
17-11-2015,80.96
17-11-2015,541.24
17-11-2015,32.4
17-11-2015,106.32
17-11-2015,40.92
17-11-2015,225.568
17-11-2015,1323.9
17-11-2015,36.6
19-11-2015,5.984
19-11-2015,861.76
19-11-2015,31.08
19-11-2015,141.96
20-11-2015,145.764
20-11-2015,290.352
20-11-2015,19.46
20-11-2015,572.16
20-11-2015,186.048
20-11-2015,89.696
20-11-2015,32.04
20-11-2015,24.192
20-11-2015,9.612
20-11-2015,4.896
20-11-2015,60.45
20-11-2015,141.552
20-11-2015,19.65
20-11-2015,17.44
20-11-2015,63.824
20-11-2015,62.88
20-11-2015,11.52
20-11-2015,119.04
20-11-2015,13.98
20-11-2015,344.372
20-11-2015,479.988
20-11-2015,7.23
20-11-2015,22.14
20-11-2015,72.744
20-11-2015,50.12
21-11-2015,5.344
21-11-2015,110.97
21-11-2015,18.176
21-11-2015,7.98
21-11-2015,325.632
21-11-2015,246.1328
21-11-2015,396.802
21-11-2015,23.344
21-11-2015,16.52
21-11-2015,10.92
21-11-2015,24.588
21-11-2015,83.9
21-11-2015,393.54
21-11-2015,19.75
21-11-2015,1252.704
21-11-2015,141.96
21-11-2015,439.992
21-11-2015,66.048
21-11-2015,11.696
21-11-2015,1.696
21-11-2015,15.88
22-11-2015,59.94
22-11-2015,14.94
22-11-2015,68.81
22-11-2015,2.544
22-11-2015,206.962
22-11-2015,11.61
22-11-2015,42.8
22-11-2015,17.12
22-11-2015,55.104
22-11-2015,37.94
22-11-2015,27.168
22-11-2015,32.985
22-11-2015,33.63
22-11-2015,2.946
23-11-2015,27.056
23-11-2015,38.88
23-11-2015,16.56
23-11-2015,17.94
23-11-2015,2625.12
23-11-2015,335.52
23-11-2015,307.98
23-11-2015,44.1
23-11-2015,23.912
23-11-2015,13.12
24-11-2015,19.44
24-11-2015,368.91
24-11-2015,91.392
24-11-2015,3.168
24-11-2015,454.86
24-11-2015,13.98
24-11-2015,146.73
24-11-2015,79.76
24-11-2015,14.7
24-11-2015,25.824
25-11-2015,13.12
26-11-2015,14.73
26-11-2015,599.99
26-11-2015,692.472
26-11-2015,104.9
26-11-2015,10.95
26-11-2015,61.04
27-11-2015,83.976
27-11-2015,748.752
27-11-2015,83.97
27-11-2015,104.97
27-11-2015,283.92
27-11-2015,113.82
27-11-2015,6.24
27-11-2015,154.9
27-11-2015,29.79
27-11-2015,38.97
27-11-2015,40.08
